BibID,Shelfmark,Title,Full Coverage?,Facets,
9924865363503681,Ms. Codex 581,Conventio inter rectores ospitalis civitatis placentie et D. Ant[oniu]m Fran[cescu]m Finellu[m] [manuscript].,,"16th century, Italian, Italy, Paper, Legal",
9914711863503681,Ms. Codex 59,Capitolario de le parte et ordeni del officio di magistri signori tre savii areveder le raxon dela Illustrissima Signoria per conto del cancello de le 30 e 40 per cento [manuscript].,,"Latin, 16th century 17th century, 1519, Codices Illuminations Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century, History Taxation, Italy Venice Venice (Italy), Venice (Italy) Senato, Parchment, , [Venice], 1519-1631.",
9914711863503681,Ms. Codex 59,Capitolario de le parte et ordeni del officio di magistri signori tre savii areveder le raxon dela Illustrissima Signoria per conto del cancello de le 30 e 40 per cento [manuscript].,N,"16th century, 17th century, Italian, Italy, Legal, History",
9924865533503681,Ms. Codex 597,"Vita, morte e miracoli di Bartolomeo Garosi detto Brandano e volgarmente detto il Pazzo di Gesù Christo ... [etc.] [manuscript].",,"Italian, 16th century 17th century, 1600, Biographies Codices Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century, Bartolomeo, da Petroio, 1488?-1554 Cecco, d'Ascoli, 1269-1327 Inquisition Medici, Giuliano de', 1453-1478 Pazzi Conspiracy, 1478, Florence Florence (Italy) Italy Siena (Italy), Paper, , [Italy, ca. 1600]",
9924865533503681,Ms. Codex 597,"Vita, morte e miracoli di Bartolomeo Garosi detto Brandano e volgarmente detto il Pazzo di Gesù Christo ... [etc.] [manuscript].",Y,"16th century, 17th century, Biography, Italian, Italy, Paper",
9914691693503681,Ms. Codex 6,Persii opera [manuscript].,,"Latin, 15th century, 1450, Codices Commentaries Manuscripts, Latin - 15th century Manuscripts, Renaissance Poems, Criticism and interpretation Persius, Persius, Paper and Parchment, , [Italy?, between 1450 and 1499?]",
9914691693503681,Ms. Codex 6,Persii opera [manuscript].,Y,"15th century, Commentary, Italian, Paper, Italy, Literature -- Poetry",
9914739373503681,Ms. Codex 60,De descriptione terre s[an]c[t]e ... [etc.] [manuscript].,,"Latin, 14th century 15th century, 1350, Codices Manuscripts, Latin - 14th century Manuscripts, Latin - 15th century Manuscripts, Renaissance, Alban, Saint, d. 304? Christian saints Crusades Pilgrims and pilgrimages, Middle East Palestine, Burchardus, de Monte Sion, d. 1285, Parchment, , [Bologna?, between 1350 and 1450]",
9914739373503681,Ms. Codex 60,De descriptione terre s[an]c[t]e ... [etc.] [manuscript].,N,"14th century, 15th century, Italian, Italy, Christian",
9915806153503681,Ms. Codex 61,Liber consuetudinum Imperii Romaniae. [Assizes of Romania] [manuscript].,,"Italian, 16th century, 1500, Codices Manuscripts, Italian - 16th century Manuscripts, Renaissance Statutes, Crusades Feudal law Latin Empire, 1204-1261 Statutes, Achaea (Principality) Byzantine Empire, Paper, , [Venice?, between 1500 and 1525]",
9915806153503681,Ms. Codex 61,Liber consuetudinum Imperii Romaniae. [Assizes of Romania] [manuscript].,N,"16th century, Italian, Italy, Legal, Paper",
9924865683503681,Ms. Codex 611,Collectanea opusculorum eruditorum et historicorum [manuscript].,,"Italian, 16th century 17th century 18th century, 1563, Codices Engravings Histories Manuscripts, European Manuscripts, Italian - 16th century, Italian literature Italian poetry, Venice (Italy), Paper, , [Italy, 1563-ca. 1750]",
9924865683503681,Ms. Codex 611,Collectanea opusculorum eruditorum et historicorum [manuscript].,,"16th century, 17th century, 18th century, History, Literature -- Poetry, Italian, Italy, Paper, Engraving",
9924865223503681,Ms. Codex 614,[Latin miscellany] [manuscript].,,"Latin, 15th century, 1437, Codices Diagrams Manuscripts, Latin - 15th century Manuscripts, Medieval Manuscripts, Renaissance, Monasticism and religious orders Music Music theory Sermons, Latin, Paper, , [Germany, from 1437 to 1499]",
9924865223503681,Ms. Codex 614,[Latin miscellany] [manuscript].,,"15th century, Diagrams, Christian, Germany, Paper",
9924864773503681,Ms. Codex 615,De planctu naturae.,,"Latin, 14th century, 1365, Codices Manuscripts, Latin - 14th century Manuscripts, Medieval Poems Satires (document genre), Ethics, Medieval Vices, Alanus, de Insulis, d. 1202, Paper, , [Bohemia], [1365]",
9924864773503681,Ms. Codex 615,De planctu naturae.,,"14th century, Literature -- Poetry, Literature -- Prose, Paper",
9915806173503681,Ms. Codex 62,[Legal proceedings] [manuscript].,,"Latin, 15th century, 1470, Codices Legal documents Manuscripts, Latin - 15th century Manuscripts, Renaissance, Actions and defenses Civil procedure Pego, Jacobus de, Vicario, Constantius de Vicario, Daniel de, Italy Milan (Italy), Paper, , [Milan, ca. 1470]",
9915806173503681,Ms. Codex 62,[Legal proceedings] [manuscript].,Y,"15th century, Legal, Document, Italian, Italy, Paper",
9923576283503681,Ms. Codex 620,De decem praeceptis decalogi [manuscript].,,"Latin, 15th century, 1459, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance Sermons, Antichrist Boethius, d. 524 Catholic Church Christianity Criticism and interpretation, Nicolaus, von Dinkelsbühl, ca. 1360-1433, Paper, , [Germany?, between 1459 and 1499]",
9923576283503681,Ms. Codex 620,De decem praeceptis decalogi [manuscript].,Y,"15th century, Collection of Sermons, Paper, Germany, Christian",
9924866383503681,Ms. Codex 621,De venatione divini amoris [manuscript].,,"Latin, 15th century, 1453, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance Treatises, Catholic Church Spiritual life, Bartholomew, Bishop of Vicenza, ca. 1200-1270, Paper, , [Salzburg], 1453.",
9924866383503681,Ms. Codex 621,De venatione divini amoris [manuscript].,Y,"15th century, Treatise, Christian, Austria, Paper",
9924866393503681,Ms. Codex 622,L'arbre des batailles [manuscript]. Arbre des batailles,,"French, Middle (ca. 1300-1600), 15th century, 1400, Codices Manuscripts, French - 15th century Manuscripts, Renaissance, Chivalry Military art and science, Bonet, Honoré, active 1378-1398, Paper, , [France?, 14--]",
9924866393503681,Ms. Codex 622,L'arbre des batailles [manuscript]. Arbre des batailles,,"15th century, French, France, Paper, Military art and science",
9914739383503681,Ms. Codex 64,Forme romane curie super beneficiis et questionibus... [etc.] [manuscript].,,"Latin, 13th century 14th century, 1250, Codices Manuscripts, Latin - 13th century Manuscripts, Latin - 14th century Manuscripts, Medieval Manuscripts, Renaissance, Catholic Church Catholic Church. Curia Romana Confession Discipline Formularies (Diplomatics), Catholic Church, Parchment, , [Italy, between 1250 and 1350]",
9914739383503681,Ms. Codex 64,Forme romane curie super beneficiis et questionibus... [etc.] [manuscript].,N,"Register, 13th century, 14th century, Italian, Italy, Christian",
9924870393503681,Ms. Codex 643,[Apparatus super constitutionibus Concilii Viennensis] [manuscript].,,"Latin, 14th century, 1300, Codices Manuscripts, Latin - 14th century Manuscripts, Medieval, Canon law Church history, Stephanus Hugoneti, Parchment, , [Italy or France, between 1300 and 1325]",
9924870393503681,Ms. Codex 643,[Apparatus super constitutionibus Concilii Viennensis] [manuscript].,,"14th century, Christian, France, Italy",
9914739403503681,Ms. Codex 65,La vita de Sancto Orso [manuscript].,,"Italian, 16th century, 1539, Codices Hagiographies Manuscripts, Italian - 16th century Manuscripts, Renaissance, Christian saints Cult Orso, Saint, Italy Vicenza, Parchment, , [Vicenza], 1539.",
9914739403503681,Ms. Codex 65,La vita de Sancto Orso [manuscript].,N,"16th century, Italy, Italian, Christian, Saint's Life",
9924874323503681,Ms. Codex 650,[Franciscans of Metz] [manuscript].,,"Latin, 15th century, 1489, Bulls (papal records) Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance Notarial documents, Catholic Church Discipline Franciscans Monasticism and religious orders Privileges and immunities, Ecclesiastical, France, Catholic Church. Pope, Parchment, , [Metz?, between 1489 and 1490]",
9924874323503681,Ms. Codex 650,[Franciscans of Metz] [manuscript].,Y,"15th century, Document, Christian, France, Legal",
9924874413503681,Ms. Codex 655,[Cistercian liturgical psalter].,,"Latin, 15th century, 1475, Codices Gregorian chant Manuscripts, Latin - 15th century Manuscripts, Medieval Psalters, Catholic Church Gregorian chants Liturgy Psalters, Cistercians, Parchment, , [Belgium, between 1475 and 1499?]",
9924874413503681,Ms. Codex 655,[Cistercian liturgical psalter].,Y,"15th century, Psalter, Liturgy, Belgium, Christian",
9924874423503681,Ms. Codex 656,Oraisons [et confessions] extraict[s] de plusieurs livres bien devote[s] [manuscript].,,"French, 16th century, 1571, Codices Manuscripts, French - 16th century Manuscripts, Renaissance Prayer books Prayers, Bible. O.T. Psalms Catholic Church Devotional literature French, Paper, , [Belgium?] ca. 1571]",
9924874423503681,Ms. Codex 656,Oraisons [et confessions] extraict[s] de plusieurs livres bien devote[s] [manuscript].,Y,"16th century, Prayer book, Devotion, Christian, Belgium, Paper",
9924874433503681,Ms. Codex 657,[Statutes and membership lists] [manuscript].,,"Provencal (to 1500), 16th century, 1530, Codices Lists Manuscripts, French - 16th century Manuscripts, Renaissance Statutes, Confraternities, France, Confrerie de Sainte-Euladie et de Saint-Gênes, Parchment, , [Bordeaux, 1530-1599].",
9924874433503681,Ms. Codex 657,[Statutes and membership lists] [manuscript].,,"16th century, French, France, Legal, Lists, Statutes",
9924874443503681,Ms. Codex 658,La destruction de Troye ... [etc.] [manuscript]. Istoire de la destruction de Troye la grant,,"French, Middle (ca. 1300-1600), 15th century, 1450, Codices Manuscripts, French - 15th century Manuscripts, Renaissance Mystery plays Plays (document genre), French poetry Jesus Christ Mysteries and miracle-plays, French Passion Religious drama, French, Troy (Extinct city), Milet, Jacques, approximately 1425-1466, Paper, , [France, after 1450]",
9924874443503681,Ms. Codex 658,La destruction de Troye ... [etc.] [manuscript]. Istoire de la destruction de Troye la grant,,"15th century, Literature -- Poetry, Christian, France, Paper, Drama",
9924874453503681,Ms. Codex 659,Somme le roi [manuscript]. Somme des vices et vertus,,"French, Middle (ca. 1300-1600), 14th century, 1300, Codices Manuscripts, French - 14th century Manuscripts, Medieval, Christian ethics Christian women Conduct of life History Vices, Laurent, Dominican, fl. 1279, Parchment, , [France, ca. 1300]",
9924874453503681,Ms. Codex 659,Somme le roi [manuscript]. Somme des vices et vertus,,"14th century, Christian, France, Ethics",
9914739393503681,Ms. Codex 66,Provinciale secundum provincias [manuscript].,,"Latin, 15th century, 1400, Codices Manuscripts, Latin - 15th century Manuscripts, Medieval Manuscripts, Renaissance Registers (lists), Catholic Church Dioceses Ecclesiastical geography History Natural history, Paper, , [Germany, between 1400 and 1450?]",
9914739393503681,Ms. Codex 66,Provinciale secundum provincias [manuscript].,Y,"Register, 15th century, Geography, Paper, Christian, German, Germany, History, Chart",
9924874463503681,Ms. Codex 660,Le Château périlleux [manuscript].,,"French, Middle (ca. 1300-1600), 15th century, 1450, Codices Manuscripts, French - 15th century Manuscripts, Renaissance, Asceticism Catholic Church Devotional literature, French History Jesus Christ, Robert de Saint-Martin, frère, d. 1388, Paper, , [Northern France, between 1450 and 1460]",
9924874463503681,Ms. Codex 660,Le Château périlleux [manuscript].,Y,"15th century, Private devotional text, Christian, France, Paper",
9924874483503681,Ms. Codex 662,[L'evangile de l'enfance] ...[etc.] [manuscript].,,"French, Old (ca. 842-1300), 15th century, 1450, Codices Manuscripts, French - 15th century Manuscripts, Renaissance Poems, Childhood Jesus Christ Passion, Paper, , [France, between 1450 and 1499]",
9924874483503681,Ms. Codex 662,[L'evangile de l'enfance] ...[etc.] [manuscript].,,"15th century, Literature -- Poetry, Christian, France, Paper",
9924874513503681,Ms. Codex 665,[Statutes] [manuscript].,,"French, Middle (ca. 1300-1600), 14th century, 1381, Codices Illuminations Manuscripts, French - 14th century Manuscripts, Medieval Statutes, Ordre de la nef, Parchment, , [France], 1381.",
9924874513503681,Ms. Codex 665,[Statutes] [manuscript].,,"14th century, Illumination, French, France, Legal",
9914739413503681,Ms. Codex 67,[Regulae artificialis memoriae] [manuscript]. Istoria Attile Hunnorum regis.,,"Latin, 15th century, 1471, Biographies Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance Treatises, Attila, d. 453 Biography Memory Mnemonics, Ragone, Jacopo, Paper, , [Italy], 1471.",
9914739413503681,Ms. Codex 67,[Regulae artificialis memoriae] [manuscript]. Istoria Attile Hunnorum regis.,Y,"15th century, Biography, Treatise, Paper, Italian, Italy",
9924874603503681,Ms. Codex 674,[Horae de Sancta Katherina] [manuscript].,,"Latin, 15th century, 1400, Books of hours Codices Illuminations Manuscripts, Latin - 15th century Manuscripts, Renaissance, Barbara, Saint Catherine, of Alexandria, Saint Catholic Church Christian saints Jesus Christ, Parchment, , [Germany, between 1400 and 1425]",
9924874603503681,Ms. Codex 674,[Horae de Sancta Katherina] [manuscript].,Y,"15th century, Book of Hours, Illumination, Christian, Germany",
9924874633503681,Ms. Codex 677,Diario historico de successi del concilio di Trento [manuscript].,,"Italian, 16th century 17th century, 1600, Codices Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Catholic Church History, Paper, , [Italy, ca. 1600]",
9924874633503681,Ms. Codex 677,Diario historico de successi del concilio di Trento [manuscript].,,"16th century, 17th century, Christian, Italy, Paper",
9924874643503681,Ms. Codex 678,Lettere e scritture passate nel concilio di Trento [manuscript].,,"Italian, 16th century 17th century, 1563, Codices Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Catholic Church Foreign relations, Spain, Catholic Church, Paper, , [Italy, after 1563]",
9924874643503681,Ms. Codex 678,Lettere e scritture passate nel concilio di Trento [manuscript].,,"16th century, 17th century, Christian, Italy, Paper",
9924874653503681,Ms. Codex 679,"[Reports, letters, discourses and treaties] [manuscript].",,"Italian, 16th century 17th century, 1597, Codices Manuscripts, European Manuscripts, Italian - 16th century Manuscripts, Italian - 17th century Manuscripts, Renaissance, Astrology Catholic Church Clement VIII, Pope, 1536-1605 Foreign relations Paul V, Pope, 1552-1621, Poland Venice (Italy), Vannozzi, Bonifazio, Paper, , [Italy, 1597-ca. 1606]",
9924874653503681,Ms. Codex 679,"[Reports, letters, discourses and treaties] [manuscript].",,"16th century, 17th century, Astrology, Italy, Paper, Christian",
9915806183503681,Ms. Codex 68,[Confessionale] [manuscript]. Defecerunt scrutantes scrutino,,"Latin, 15th century, 1450, Codices Manuals (instructional materials) Manuscripts, Latin - 15th century Manuscripts, Renaissance Penitentials, Catholic Church Confession Discipline Liturgy Penance, Antoninus, Saint, Archbishop of Florence, 1389-1459, Paper, , [Italy, between 1450 and 1499]",
9915806183503681,Ms. Codex 68,[Confessionale] [manuscript]. Defecerunt scrutantes scrutino,N,"15th century, Christian, Italy, Italian, Paper, Liturgy",
9924874663503681,Ms. Codex 680,Sermones dominicales [manuscript].,,"Latin, 15th century, 1450, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance Poems Sermons, Catholic Church English poetry Sermons, Latin, Felton, John, Parchment, , [Oxford?, England, ca. 1450]",
9924874663503681,Ms. Codex 680,Sermones dominicales [manuscript].,,"15th century, Collection of Sermons, Literature -- Poetry, Christian, England",
9924874673503681,Ms. Codex 681,[Book of hours] [manuscript].,,"Latin, 15th century, 1450, Books of hours Codices Illuminations Manuscripts, Latin - 15th century Manuscripts, Medieval, Catherine, of Alexandria, Saint Catholic Church Illumination of books and manuscripts, French, Catholic Church, Parchment, , [France, between 1450 and 1500]",
9924874673503681,Ms. Codex 681,[Book of hours] [manuscript].,Y,"15th century, Book of Hours, Illumination, Christian, France",
9924874683503681,Ms. Codex 682,Meditationes in duodecim primos psalmos Davidis prophet[a]e in honorem 12 apostolorum [manuscript].,,"Latin, 16th century 17th century, 1600, Codices Engravings Hybrid books Illuminations Manuscripts, European, Apostles in art Catholic Church Latin, Paper, , [Flanders, ca. 1600]",
9924874683503681,Ms. Codex 682,Meditationes in duodecim primos psalmos Davidis prophet[a]e in honorem 12 apostolorum [manuscript].,,"Hybrid book, 16th century, 17th century, Christian, Flanders, Paper, Engraving",
9924874703503681,Ms. Codex 683,[Dubia] [manuscript].,,"Latin, 15th century, 1454, Codices Illuminations Manuscripts, Latin - 15th century Manuscripts, Renaissance, Logic, Pergola, Paolo della, d. 1455, Paper and Parchment, , [Bologna], 1454.",
9924874703503681,Ms. Codex 683,[Dubia] [manuscript].,,"15th century, Illumination, Logic, Italian, Italy",
9924874713503681,Ms. Codex 684,Meditationes : [manuscript] / reverendissimi patrus Johannis de Turrecremata sacro sancta Romae ecclesiae cardinalis positae et depictae de ipsius mandato in ecclesiae abitu Sanctae Mariae de Minerva Romae.,,"Latin, 15th century, 1469, Codices Illuminations Manuscripts, Latin - 15th century Manuscripts, Renaissance, Catholic Church Meditations, Torquemada, Juan de, 1388-1468, Paper, , Rome, 1469.",
9924874713503681,Ms. Codex 684,Meditationes : [manuscript] / reverendissimi patrus Johannis de Turrecremata sacro sancta Romae ecclesiae cardinalis positae et depictae de ipsius mandato in ecclesiae abitu Sanctae Mariae de Minerva Romae.,,"15th century, Illumination, Christian, Italy, Paper",
9924874723503681,Ms. Codex 685,[Renaissance miscellany] [manuscript].,,"Latin, 15th century, 1500, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance, Education Ethics, Paper, , [Italy, ca. 1500]",
9924874723503681,Ms. Codex 685,[Renaissance miscellany] [manuscript].,,"15th century, Italian, Italy, Paper, Ethics",
9924874733503681,Ms. Codex 686,"[Abbreviation of Peter of Tarentaise's commentary on Peter Lombard's Sententiarum, libri IV] [manuscript].",,"Latin, 13th century, 1270, Codices Manuscripts, Latin - 13th century Manuscripts, Medieval, Dominicans Latin Peter Lombard, Bishop of Paris, ca. 1100-1160 Prayers and devotions Theology, Doctrinal, Rothwell, William de, Parchment, , [France or Germany, between 1270 and 1280]",
9924874733503681,Ms. Codex 686,"[Abbreviation of Peter of Tarentaise's commentary on Peter Lombard's Sententiarum, libri IV] [manuscript].",,"13th century, French German, France Germany, Theology, Devotion",
9924874753503681,Ms. Codex 687,[Rule] [manuscript].,,"Latin, 15th century, 1400, Codices Illuminations Manuscripts, French - 15th century Manuscripts, Latin - 15th century Manuscripts, Renaissance, Monasticism and religious orders, Augustinians, Parchment, , [France, 14--]",
9924874753503681,Ms. Codex 687,[Rule] [manuscript].,,"15th century, French, Illumination, Theology, Devotion, France",
9924874763503681,Ms. Codex 688,[Book of hours] [manuscript].,,"Latin, 15th century, 1500, Books of hours Codices Devotional calendars Manuscripts, Italian - 15th century Manuscripts, Latin - 15th century, Catholic Church, Catholic Church, Parchment, , [Italy, between 1500 and 1599]",
9924874763503681,Ms. Codex 688,[Book of hours] [manuscript].,,"15th century, Book of Hours, Italian, Devotional, Illuminations, Italy",
9924874783503681,Ms. Codex 689,[Theological miscellany] [manuscript].,,"Latin, 15th century, 1400, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance Sermons Treatises, Catholic Church Confession Devotional literature, Italian Doctrines Jerusalem in Christianity, Paper, , [Italy, between 1400 and 1450]",
9924874783503681,Ms. Codex 689,[Theological miscellany] [manuscript].,,"15th century, Italian, Italy, Devotional, Collection of Sermons, Paper",
9915455713503681,Ms. Codex 69,[Miscellany of scientific treatises] [manuscript].,,"Latin, 15th century, 1450, Anthologies Codices Drawings Manuscripts, Latin - 15th century Manuscripts, Renaissance, Alchemy Chemistry History Medicine, Magic, mystic, and spagiric Medicine, Medieval, Paper, , [Germany, between 1450 and 1475]",
9915455713503681,Ms. Codex 69,[Miscellany of scientific treatises] [manuscript].,Y,"15th century, Drawing, Alchemy, History, Science -- Medicine, Magic, Paper, Germany, German",
9924874793503681,Ms. Codex 690,[Breviary] [manuscript].,,"Latin, 14th century, 1300, Breviaries Codices Manuscripts, Latin - 14th century Manuscripts, Medieval, Breviaries Catholic Church Liturgy, Catholic Church, Parchment, , [France, 13--]",
9924874793503681,Ms. Codex 690,[Breviary] [manuscript].,,"14th century, Breviary, France, French, Liturgy, Devotion",
9924874803503681,Ms. Codex 691,[Canon law miscellany] [manuscript].,,"Latin, 15th century, 1450, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance, Canon law Ecclesiastical law Roman law, Catholic Church, Parchment, , [Italy, between 1450 and 1550]",
9924874803503681,Ms. Codex 691,[Canon law miscellany] [manuscript].,,"15th century, Italy, Italian, Legal, Theology",
9924874823503681,Ms. Codex 692,De vita christiana [manuscript].,,"Latin, 15th century, 1467, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance, Augustine, of Hippo, Saint, 354-430 Christianity Spiritual life, Pseudo-Augustinus, Paper, , [Germany], 1467.",
9924874823503681,Ms. Codex 692,De vita christiana [manuscript].,,"15th century, German, Germany, Church Fathers, Philosophy, Theology, Paper",
9924874833503681,Ms. Codex 693,[Duo dialogi de philosophia morali] [manuscript].,,"Latin, 15th century, 1450, Codices Dialogues Manuscripts, Latin - 15th century Manuscripts, Renaissance, Ethics, Decembrius, Umbertus, Paper, , [Italy, ca. 1450]",
9924874833503681,Ms. Codex 693,[Duo dialogi de philosophia morali] [manuscript].,,"15th century, Italian, Italy, Philosophy, Paper",
9924874843503681,Ms. Codex 694,[Doctrinale] [manuscript].,,"Latin, 13th century, 1275, Codices Commentaries Manuscripts, Latin - 13th century Manuscripts, Medieval, Grammar Latin language, Alexander, de Villa Dei, Parchment, , [France, between 1275 and 1299]",
9924874843503681,Ms. Codex 694,[Doctrinale] [manuscript].,,"13th century, France, French, Commentary, Gramamr",
9924874893503681,Ms. Codex 696,[Theological miscellany] [manuscript].,,"Latin, 13th century 14th century, 1250, Codices Manuscripts, Latin - 13th century Manuscripts, Latin - 14th century Manuscripts, Medieval Sermons, Bible Catholic Church Confession Latin poetry, Medieval and modern Parables, Parchment, , [Germany, 1250-1399]",
9924874893503681,Ms. Codex 696,[Theological miscellany] [manuscript].,,"13th century 14th century, German, Germany, Collection of Sermons, Literature--Poetry, Bible",
9924874903503681,Ms. Codex 697,[In quatuor Evangelistas] [manuscript].,,"Latin, 15th century, 1400, Codices Commentaries Manuscripts, Latin - 15th century Manuscripts, Renaissance Treatises, Bible. N.T. Gospels Bible. N.T. Matthew Deadly sins Vices, Massa, Michael de, Paper, , [Germany, 14--]",
9924874903503681,Ms. Codex 697,[In quatuor Evangelistas] [manuscript].,,"15th century, Treatise, Bible, Paper, German, Germany, Commentary",
9924874873503681,Ms. Codex 698,"Registro di lettere di mons[igno]re archivescovo di Rossana che fu poi Papa Urbano Settimo della sua nunciatura di Spagna sotto Pio Quarto, Pio Quinto, e Gregorio Decimoterzo [manuscript].",,"Italian, 16th century, 1572, Codices Manuscripts, Italian - 16th century Manuscripts, Renaissance, Catholic Church Foreign relations Gregory XIII, Pope, 1502-1585 Pius IV, Pope, 1499-1565 Urban VII, Pope, 1521-1590, Spain, Castagna, Giovanni Battista, Paper, , [Italy, between 1572 and 1599]",
9924874873503681,Ms. Codex 698,"Registro di lettere di mons[igno]re archivescovo di Rossana che fu poi Papa Urbano Settimo della sua nunciatura di Spagna sotto Pio Quarto, Pio Quinto, e Gregorio Decimoterzo [manuscript].",,"16th century, Italian, Italy, Church Fathers, Theology, Pontifical",
9924874933503681,Ms. Codex 699,[Summa aurea in quattuor libros sententiarum] [manuscript]. Summa aurea,,"Latin, 14th century, 1300, Codices Manuscripts, Latin - 14th century Manuscripts, Medieval, Catholic Church Catholic works Peter Lombard, Bishop of Paris, ca. 1100-1160 Theology, Doctrinal, Guillermus, Altissiodorensis, d. 1231, Parchment, , [France?, 13--]",
9924874933503681,Ms. Codex 699,[Summa aurea in quattuor libros sententiarum] [manuscript]. Summa aurea,,"14th century, French, France, Theology, Philosophy",
9914691703503681,Ms. Codex 7,"[Disputations on the Physics, Metaphysics and De anima of Aristotle] [manuscript].",,"Latin, 16th century, 1550, Codices Diagrams Manuscripts, Latin - 16th century Manuscripts, Renaissance, Aristotle Criticism and interpretation Metaphysics Physics Soul, Paper, , [Italy, between 1550 and 1599]",
9914691703503681,Ms. Codex 7,"[Disputations on the Physics, Metaphysics and De anima of Aristotle] [manuscript].",N,"16th century, Italian, Diagrams, Italy, Philosophy, Paper, Commentary",
9915517863503681,Ms. Codex 70,Poesias y obras [manuscript].,,"Spanish, 16th century 17th century, 1600, Codices Manuscripts, European Manuscripts, Renaissance Manuscripts, Spanish - 16th century Manuscripts, Spanish - 17th century, Spanish literature Spanish poetry Spanish prose literature, Hurtado de Mendoza, Diego, 1503-1575, Paper, , [Spain, ca. 1600]",
9915517863503681,Ms. Codex 70,Poesias y obras [manuscript].,N,"16th century, 17th century, Literature -- Prose, Spanish, Spain, Paper, Literature -- Poetry",
9924874943503681,Ms. Codex 700,"[Sermones de tempore, sanctis et variis causis] [manuscript].",,"Latin, 15th century, 1475, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance Sermons, Augustine, of Hippo, Saint, 354-430 Catholic Church Christian women Conduct of life Hus, Jan, 1369?-1415, Paper, , [Austria, 1478-1499]",
9924874943503681,Ms. Codex 700,"[Sermones de tempore, sanctis et variis causis] [manuscript].",,"15th century, Collection of Sermons, Church Fathers, Philosophy, Theology, Paper, Austria, Austrian",
9924874963503681,Ms. Codex 701,[Astronomical fragments] [manuscript].,,"Latin, 13th century, 1200, Codices Manuscripts, Latin - 13th century Manuscripts, Medieval, Astronomy Catholic Church Liturgy Theology, Doctrinal, Parchment, , [France, 12--]",
9924874963503681,Ms. Codex 701,[Astronomical fragments] [manuscript].,,"13th century, Astronomy, French, France, Liturgy, Theology",
9924874973503681,Ms. Codex 702,"Ad invictissimum Maximilianum II, el. Rom[anum] Imperatorem Augustum [manuscript] : Pro fide catholica, de non concedenda Confessione Augustana.",,"Latin, 16th century, 1570, Codices Manuscripts, Latin - 16th century Manuscripts, Renaissance Orations, Augsburg Confession Catholic Church Counter-Reformation Foreign relations, Holy Roman Empire, Tancredius, Ptolemaeus, Paper, , [Prague], 1570.",
9924874973503681,Ms. Codex 702,"Ad invictissimum Maximilianum II, el. Rom[anum] Imperatorem Augustum [manuscript] : Pro fide catholica, de non concedenda Confessione Augustana.",,"16th century, Church Fathers, Pontifical, Theology, Paper, Prague, Czech ",
9924874983503681,Ms. Codex 703,De sacro bello [contra Turcos] commentarius [manuscript].,,"Latin, 16th century, 1567, Codices Manuscripts, Latin - 16th century Manuscripts, Renaissance, Catholic Church Foreign relations, Turkey, Paper, , [Rome], 1567.",
9924874983503681,Ms. Codex 703,De sacro bello [contra Turcos] commentarius [manuscript].,,"16th century, Italy, Italian, Paper, Pontifical, Theology",
9924875043503681,Ms. Codex 707,[Statements from the Council of Basel] : [manuscript].,,"Latin, 15th century, 1432, Codices Manuscripts, Latin - 15th century Manuscripts, Renaissance, Catholic Church History, Paper, , [Germany, between 1432 and 1450]",
9924875043503681,Ms. Codex 707,[Statements from the Council of Basel] : [manuscript].,,"15th century, German, Germany, Theology, Paper, History",
9924875063503681,Ms. Codex 708,Sancti Augustini opera quaedam : [manuscript].,,"Latin, 12th century, 1100, Codices Manuscripts, Latin - 12th century Manuscripts, Medieval Sermons, Augustine, of Hippo, Saint, 354-430 Christian heresies Eutychians History Logic, Augustine, of Hippo, Saint, 354-430, Parchment, , [Pontigny, 11--]",
9924875063503681,Ms. Codex 708,Sancti Augustini opera quaedam : [manuscript].,,"12th century, Collection of Sermons, Church Father, History, Logic, French, France",
9924875083503681,Ms. Codex 709,Horalogium sapientiae [manuscript]. Horologium sapientiae,,"Latin, 15th century, 1400, Codices Dialogues Manuscripts, Latin - 15th century Manuscripts, Renaissance, Mysticism, Seuse, Heinrich, 1295-1366, Paper, , [Germany, between 1400 and 1450]",
9924875083503681,Ms. Codex 709,Horalogium sapientiae [manuscript]. Horologium sapientiae,,"15th century, German, Germany, Mysticism",
