BibID,Shelfmark,Title,Full Coverage?,Facets,,folder
9950248703503681,Ms. Codex 1602,[Notated office book] [manuscript].,N,"15th century, Song book, Liturgy, Christian, German, Germany",,mscodex1602
9950373063503681,Oversize Ms. Codex 1603,"Bible. N.T. Corinthians, 2nd. Selections. [Gathering from glossed Second Corinthians] [manuscript].",Y,"13th century, Commentary, Annotated, Fragment, Gospels, Biblical, Bible, France, French",,oversize_mscodex1603
9950505223503681,Ms. Codex 1604,[Hymns and prayers] [manuscript].,Y,"Hybrid book, 15th century, Annotated, Hymnal, Paper, Germany, German, Christian, Liturgy",,mscodex1604
9952546523503681,Ms. Codex 1607,[Hybrid compendium of Seneca's tragedies and scholarly apparatus] [manuscript].,Y,"Hybrid book, Anthology, 16th century, Commentary, Literature -- Poetry, Paper, Germany, German",,mscodex1607
9953154013503681,Ms. Codex 1609,[Correspondence of Wilhelm IV] [manuscript].,N,"Hybrid book, 16th century, Germany, German, Paper, Correspondence",,mscodex1609
9915805713503681,Oversize Ms. Codex 161,Sentencia contra el Almine[?] [manuscript].,N,"16th century, Spain, Spanish, Legal",,oversize_mscodex161
9954142733503681,Ms. Codex 1617,[Annotated copy of Tacitus' Germania] [manuscript].,N,"Hybrid book, 16th century, Annotated, History, Paper, Germany, German",,mscodex1617
9954146533503681,Oversize Ms. Codex 1618,[Annotated copy of Terence's works] [manuscript].,N,"Hybrid book, 16th century, Annotated, Literature -- Prose, Germany, German, Paper",,oversize_mscodex1618
9915805723503681,Oversize Ms. Codex 162,"[Sentenzia arbitraria ... sobre el monte de Axzaedo, y otras cosas ano 1459 ante Juan Alfonso de Bene[...?] [manuscript].",N,"16th century, Spain, Spanish, Legal",,oversize_mscodex162
9954234603503681,Ms. Codex 1620,[Poems on monastic life] [manuscript].,N,"Hybrid book, 16th century, Illumination, Paper, Italy, Italian, Literature -- Poetry, Christian",,mscodex1620
9954234623503681,Ms. Codex 1621,Grecismus Cornutus ... [etc.] [manuscript].,N,"Hybrid book, 15th century 16th century, Annotated, Literature -- Poetry, Christian, Grammar, Germany, German, Paper",,mscodex1621
9958099593503681,Ms. Codex 1625,[Gospel lessons for the Office of the Dead [manuscript] : use of Chartres]. Book of hours. Selections,Y,"14th century, Book of Hours, Fragment, Illumination, French, Christian, France, Gospels, Theology",,mscodex1625
9958752123503681,Oversize Ms. Codex 1629,Commentaria ad Rhetoricam Ciceronis [manuscript].,N,"14th century, Annotated, Commentary, Italy, Italian",,oversize_mscodex1629
9915805733503681,Ms. Codex 163,Sentenzia arbitraria ... [por] los conzejos de Quintana[?] y Valdenozeda y Lapuente [manuscript].,Y,"15th century, Spain, Spanish, Legal, Document",,mscodex163
9958935643503681,Ms. Codex 1630,Rhetorica ad Herennium. Liber rethoricor[um] [manuscript] / M. T. C.,N,"15th century, Treatise, Italy, Italian, Rhetoric",,mscodex1630
9962340833503681,Oversize Ms. Codex 1642,De las doze cargas. Aqui se contiene una disputa o controversia. Selections.,,"16th century, Spain, Spanish, Paper, Chronicle",,oversize_mscodex1642
9962836473503681,Ms. Codex 1648,"Del esta[tu]to Toledano, i çierta apologia [manuscript].",,"16th century, Spain, Spanish, Paper, Theology",,mscodex1648
9963001003503681,Ms. Codex 1649,[Kāmil al-sināʻah al-tibbīyah] ... [etc.] [manuscript].,,"15th century 19th century, Paper, Arabic, History, Science--Medicine, Italian, Islamic, Italy, Jewish",,mscodex1649
9963671893503681,Ms. Codex 1659,[Ladino manuscript].,,"16th century, Jewish, Morocco, Paper, Language",,mscodex1659
9915805853503681,Oversize Ms. Codex 167,[Court record of proceedings in a lawsuit against Isabel Garcia] [manuscript].,Y,"16th century, Legal, Document, Spain, Spanish, Illumination",,oversize_mscodex167
9915517703503681,Oversize Ms. Codex 168,"Carta ex[ecutori]a de hidalguia a pedimiento [manuscript] : de Martin Gomez y Pedro Gomez, hijos de Diego Gomez, vezinos de la villa de Valaderey.",N,"16th century, Spanish, Spain, Illumination",,oversize_mscodex168
9914707273503681,Ms. Codex 17,De spiritu et anima ... [etc.] [manuscript].,Y,"15th century, Treatise, Italian, Illumination, Italy, Theology, History",,mscodex17
9915517723503681,Ms. Codex 180,[Agreement pertaining to the rents and privileges of the Canons Regular of Urgel] [manuscript].,N,"15th century, Spain, Spanish, Christian",,mscodex180
9915517693503681,Ms. Codex 188,Los Benavides [manuscript] : comedia original manuscrita / de Lope de Vega.,N,"16th century, Spanish, Spain, Paper, Literature -- Prose, Drama",,mscodex188
9914691753503681,Ms. Codex 19,Livre des cens et rentes [manuscript].,N,"14th century, Accounts, French, France, Financial records",,mscodex19
9915517823503681,Ms. Codex 196,[English religious poems] [manuscript].,Y,"14th century, 15th century, Literature -- Poetry, Private devotional text, Christian, English, England, Devotion, Bible, Biblical",,mscodex196
9915805953503681,Ms. Codex 197,Contemplations of the dread and love of God. [Contemplations of the dread and love of God] ... [etc.],N,"14th century, 15th century, English, England, Collection of Sermons",,mscodex197
9924864283503681,Oversize Ms. Codex 198,A Myrour to lewde men and wymmen [manuscript].,,"15th century, Illumination, Christian, England",,oversize_mscodex198
9915805963503681,Ms. Codex 199,A dream of bounden dutie : dedicated to Queen Elizabeth [manuscript]  / by Michell Archer.,N,"16th century, Literature -- Poetry, English, England",,mscodex199
9914691763503681,Oversize Ms. Codex 20,[Summa dictaminis] ...[etc.] [manuscript].,N,"14th century, Treatise, Italian, Italy",,oversize_mscodex20
9915517833503681,Ms. Codex 201,Bible. N.T. English (Middle English). Wycliffe. New Testament in the translation of John Wycliffe [manuscript].,N,"14th century, 15th century,  Literature -- Poetry, Private devotional text, Christian, English, England, Bible, Biblical",,mscodex201
9915806383503681,Ms. Codex 216,[Sermons] [manuscript].,N,"Hybrid book, 16th century, English, England, Collection of Sermons, Paper",,mscodex216
9924864413503681,Oversize Ms. Codex 218,[Four English devotional works] [manuscript].,,"15th century, Literature -- Poetry, Devotion, English, England, Mysticism",,oversize_mscodex218
9915517913503681,Ms. Codex 236,Bible. Latin. Vulgate. [Biblia sacra manuscripta] [manuscript].,Y,"13th century, Illumination, Liturgy, Bible, Christian, France, French, Devotion",,mscodex236
9915517923503681,Ms. Codex 239,Terentii Comedie [manuscript].,N,"15th century, 16th century, Literature -- Poetry, Germany, German, Paper, Drama",,mscodex239
9915808413503681,Ms. Codex 241,[Miscellany of religious works] [manuscript].,N,"Hybrid book, 16th century, Paper, Italian, Italy, Christian",,mscodex241
9915808493503681,Ms. Codex 242,[Leggendario delle Sante Virgini] [manuscript].,Y,"14th century, 15th century, Saint's Life, Paper, Christian, Italy, Italian",,mscodex242
9915808503503681,Oversize Ms. Codex 243,Leticha / del magnio filosefo Aristotile.,N,"16th century, Italy, Paper, Philosophy, Italian",,oversize_mscodex243
9915808543503681,Ms. Codex 244,[Il Genesi] [manuscript].,Y,"16th century, Italian, Italy, Christian, Literature -- Poetry, Paper, Bible, Biblical",,mscodex244
9924864473503681,Ms. Codex 246,"[Records of agreements between members of the Bragadin family, regarding property and obligations] [manuscript].",,"16th century, Financial records, Italian, Italy",,mscodex246
9915808583503681,Ms. Codex 249,[Carmine alla Beata Vergine Maria] [manuscript].,N,"15th century, Devotion, Literature -- Poetry, Paper, Italian, Italy, Christian",,mscodex249
9915808603503681,Ms. Codex 250,"Il tempio di castitade [manuscript] : alla valorosa &amp; inclita Signora, Eccell[entissi]ma e Realissima Madama Margherita d'Austria, Duchessa / di M. Giovan Theseo de Nardi Galatheo.",N,"16th century, Literature -- Poetry, Italian, Italy",,mscodex250
9915808613503681,Ms. Codex 253,Liber ettichor[um] Aristottelis in vulgari [manuscript].,Y,"15th century, Literature -- Poetry, Paper, Christian, Italy, Italian, Commentary, Devotion",,mscodex253
9915808623503681,Oversize Ms. Codex 254,[Teseide] [manuscript].,N,"15th century, Italian, Italy, Literature -- Poetry, Paper",,oversize_mscodex254
9915808633503681,Oversize Ms. Codex 255,[Italian religious miscellany] [manuscript].,Y,"15th century, Saint's Life, Devotion, Literature -- Poetry, Christian, Italy, Paper",,oversize_mscodex255
9915808713503681,Ms. Codex 256,"Manual of a Venetian consigliere, written for Giovanni Francesco Basadonna [manuscript].",N,"16th century, Italian, Italy, Christian, Instructional materials",,mscodex256
9915808733503681,Ms. Codex 258,Lettere amorose e capitoli [manuscript].,N,"15th century, 16th century, Literature -- Poetry, Italian, Italy, Paper",,mscodex258
9915808743503681,Ms. Codex 259,[Poetical miscellany] [manuscript].,N,"16th century, Literature -- Poetry, Italian, Italy, Paper",,mscodex259
9915808753503681,Ms. Codex 260,La vita e ... la conversione del nostro segniore [jhesu] [christo] [manuscript].,N,"15th century, Italian, Italy, Christian",,mscodex260
9915808763503681,Ms. Codex 261,"Cronica di tutti li Dogi di Venetia sino á quello che hora vive, con le armi loro [manuscript] : aggiontovi l'indice, &amp; origine della casate, con quelle che sono estinte.",Y,"16th century, 17th century, Chronicle, Italian, Italy, Paper",,mscodex261
9924864493503681,Ms. Codex 263,Il Publico di Lorenzo Spirito Perugino nel quale si contiene il Lamento di Perugia essendo sogiogata [manuscript].,,"16th century, Literature -- Poetry, Italian, Italy, Paper",,mscodex263
9915808803503681,Oversize Ms. Codex 266,[Statuti della Dogana di Livorno etc.] [manuscript].,N,"16th century, 17th century, Legal, Italian, Italy, History",,oversize_mscodex266
9915808823503681,Oversize Ms. Codex 269,[Capitula Mirabelle] [manuscript].,N,"16th century, 17th century, 18th century, Paper, Italy, Italian, Legal",,oversize_mscodex269
9915808833503681,Ms. Codex 270,Libro di Santo Justo Paladino [manuscript].,Y,"15th century, Saint's Life, Christian, Italian, Italy, Paper, Literature -- Poetry",,mscodex270
9915808853503681,Ms. Codex 271,[Italian religious miscellany] [manuscript].,Y,"15th century, Saint's Life, Literature -- Poetry, Christian, Devotion, Italy, Paper, Italian",,mscodex271
9915808843503681,Ms. Codex 272,[Specchio de coscienza] [manuscript]. Omnis mortalium cura. Italian.,N,"15th century, Italian, Italy, Christian, Paper, Liturgy, Devotion, Instructional materials",,mscodex272
9924864513503681,Ms. Codex 273,Liber ethicorum Aristotelis [manuscript].,,"Compendium, 14th century, Italian, Italy",,mscodex273
9915808863503681,Ms. Codex 274,[Sermone] [manuscript].,Y,"15th century, Italian, Italy, Collection of Sermons, Christian",,mscodex274
9915808913503681,Ms. Codex 279,[Crestomazia di poeti italiani del Cinquecento] [manuscript].,N,"Anthology, 16th century, Literature -- Poetry, Italian, Italy, Paper",,mscodex279
9915808933503681,Ms. Codex 281,[Trattato dei peccati] [manuscript]. Omnis mortalium cura. Italian.,N,"15th century, Christian, Italy, Paper, Devotion, Italian, Penitential",,mscodex281
9915808963503681,Ms. Codex 284,[Memoranda and account book] [manuscript].,Y,"16th century, 17th century, Accounts, Italian, Italy, Paper, Financial records",,mscodex284
9915809003503681,Ms. Codex 289,Historia de Papa Allexandro [sic] et Phridrico Barba Rossa [manuscript].,N,"16th century, History, Christian, Italy, Paper, Italian",,mscodex289
9914739243503681,Oversize Ms. Codex 29,Bullae S[anc]t[orum] Pontificum [manuscript].,N,"14th century, 15th century, French, Christian, Paper, France, Dictionary, History",,oversize_mscodex29
9915809013503681,Ms. Codex 290,La legenda di s[an]ct[i]ss[im]i Thebey soto Dioclitiano &amp; Maximiano i[m]p[er]ato[r]i [manuscript].,N,"15th century, Saint's Life, Christian, Italy, Italian",,mscodex290
9915809023503681,Oversize Ms. Codex 291,"[Records of the Priorista of the city of Florence, 1282-1509] [manuscript].",N,"15th century, 16th century, Chronicle, Italian, Italy, Paper",,oversize_mscodex291
9915809143503681,Oversize Ms. Codex 299,[Notarial documents] [manuscript].,Y,"16th century, 17th century, Financial records, Italy, Italian, Accounts",,oversize_mscodex299
9915809083503681,Ms. Codex 302,Officii et magistrati [manuscript].,Y,"16th century, 17th century, Document, Italian, Italy, Paper, Lists",,mscodex302
9915809113503681,Ms. Codex 303,De la rapina di Proserpina [manuscript]. De raptu Proserpinae. Italian.,N,"16th century, Italian, Italy, Literature -- Prose",,mscodex303
9915809183503681,Oversize Ms. Codex 305,"Filofistea [manuscript] / del R[everendo] Padre Don Calisto Mazzolla Vicentino ; nella quale, in un' essamerone di sei giornate, si va altamente discorrendo, et pratticando; come con amor naturale, et divino, tutte le creature, et tutto il mondo, spetialmente l'huomo, si sforzino, et attender debbano all'ordine, et legge datale dal suo creatore Iddio ottimo massimo; come vera bont[à], et vera bellezza, et obietto; in cui, ogni amore, et amicitia, naturalmente, et divinamente ammira; et, al suo fine felicemente aspira.",Y,"16th century, Commentary, Literature -- Prose, Italy, Paper, Italian, Treatise, Bible, Biblical",,oversize_mscodex305
9915809283503681,Ms. Codex 311,Medicina cordis [manuscript].,N,"15th century, Christian, Devotion, Italy, Italian",,mscodex311
9915809293503681,Ms. Codex 312,"[Life of the Virgin Mary, together with two poems on the Passion and Resurrection of Christ] [manuscript].",Y,"15th century, Saint's Life, Christian, Italy, Paper, Devotion, Italian",,mscodex312
9924864533503681,Ms. Codex 313,[Miscellany of theological and devotional works] [manuscript].,Y,"Anthology, 15th century, Saint's Life, Christian, Italy, Paper",,mscodex313
9915809373503681,Ms. Codex 315,[Miscellany of religious verse and prose] [manuscript].,N,"Anthology, 15th century, 16th century, Christian, Devotion, Italy, Paper, Italian",,mscodex315
9915809403503681,Ms. Codex 317,"[Miscellany of theological, devotional and liturgical works] [manuscript].",Y,"15th century, Italian, Italy, Saint's Life, Lectionary, Paper",,mscodex317
9915809313503681,Ms. Codex 318,[Trattato dei peccati mortali] [manuscript].,Y,"15th century, Treatise, Christian, Italy, Devotion, Italian",,mscodex318
9915809413503681,Ms. Codex 319,[Gli amori di Tibullo e Glicera] [manuscript].,,"15th century, Illumination, Literature -- Poetry, Italy, Italian, Dialogue",,mscodex319
9915809213503681,Ms. Codex 320,Le epistole [manuscript]. Epistolae. Italian.,N,"15th century, Literature -- Prose, Italian, Italy",,mscodex320
9915809243503681,Oversize Ms. Codex 323,[Schedule of tariffs on goods entering the city of Siena] [manuscript].,Y,"15th century, Italian, Italy, Paper, Document, Legal",,oversize_mscodex323
9915809523503681,Oversize Ms. Codex 326,"Encyclopaedia historica et filosophica, latine et italice [manuscript].",Y,"16th century, Dictionary, Italian, Italy, Paper",,oversize_mscodex326
9915809553503681,Ms. Codex 327,"Discrittione delle cose di Cipro, con le ragioni in favore, ò contra diverse openioni [sic], et delle provisioni, che erano necessarie per quel Regno [manuscript].",,"16th century, Italian, Italy, Paper",,mscodex327
9915809593503681,Ms. Codex 329,Declaratorio sopra la regola del padre nostro sancto Benedet[t]o ... [etc.] [manuscript].,Y,"16th century, Commentary, Christian, Paper",,mscodex329
9914691473503681,Ms. Codex 33,Libellus de speculativa mistice theologie [manuscript] / a magistro Io. de Gersono.,N,"15th century, Treatise, Theology, France, French",,mscodex33
9915809303503681,Oversize Ms. Codex 331,Miracoli e leggende [manuscript].,Y,"Anthology, 15th century, Saint's Life, Christian, Italy, Paper, Devotion, Italian",,oversize_mscodex331
9915809473503681,Oversize Ms. Codex 333,Raginamento [sic] d'amore [manuscript] / fatto da Lorenzo Giacomini de Tebalducci nel' Ac[c]ademia Fiorentina.,,"16th century, Italian, Italy, Paper, Speech or address",,oversize_mscodex333
9915809633503681,Ms. Codex 334,[Three devotional works] [manuscript].,Y,"15th century, Christian, Italy, Private devotional text, Paper, Devotion",,mscodex334
9915809643503681,Ms. Codex 335,Pratica deli devoti [manuscript].,Y,"15th century, Treatise, Devotion, Christian, Italy",,mscodex335
9915809653503681,Ms. Codex 336,"Capitoli della Compagnia della gloriosa Vergine Maria, et di Santo Egidio advocati et protectori delli huominj d[e]l Castello di Romena, nuovamente fatti et ordinati p[er] gli prudenti huomini, cioè Francesco di S[an] Giovanni, priore di d[i]c[t]a Comp[agni]a, Bidoro d'Antonio, Camarlingo in essa ... [etc.] [manuscript] / co[m]pos[i]ti p[er] S[er] Nicholo di Jacopo, rettore dello Oratorio di S[an]c[t]a Maria a Romena.",Y,"16th century, 17th century, 18th century, Paper, Christian, Document",,mscodex336
9915809713503681,Oversize Ms. Codex 340,"Passion of Christ and apocryphal stories, including translations from the Nicodemus Gospel [manuscript].",,"15th century, Christian, Italy, Devotion, Paper",,oversize_mscodex340
9915809763503681,Oversize Ms. Codex 344,Compendio delle istorie di Pisa [manuscript].,,"16th century, History, Italian, Italy, Paper",,oversize_mscodex344
9915809873503681,Oversize Ms. Codex 349,"Istromenti di quittanze, ed altri contratti a favore del Sr.[?] Cesare Ressano &amp;[?] suoi interessi particolari [manuscript].",,"Contract, 16th century, 17th century, Italian, Italy, Paper",,oversize_mscodex349
9915809883503681,Oversize Ms. Codex 350,L'introduttione di Pietro Magno nell' antica Republica Romana [manuscript].,,"16th century, History, Italian, Italy, Paper",,oversize_mscodex350
9915809933503681,Ms. Codex 352,Relatione di Savoia del Clarissimo Gio. Cornero al tempo del Duca Emanuel Filiberto [manuscript].,,"16th century, Italian, Italy, Paper",,mscodex352
9915809943503681,Oversize Ms. Codex 353,Viridarium consolationis [manuscript].,,"15th century, Treatise, Christian, Italy, Paper",,oversize_mscodex353
9915809983503681,Ms. Codex 359,[De reparatione lapsi hominis] [manuscript].,,"15th century, Christian, Italy",,mscodex359
9915810013503681,Ms. Codex 361,[Libro di crediti] [manuscript].,Y,"15th century, 16th century, Accounts, Financial records, Document, Italian, Italy, Paper",,mscodex361
9915810053503681,Ms. Codex 363,Triumpho de la morte contra li magni [et] valenti homini de Italia : cum le additione de li capitani moderni : novamente composte [et] correcta la prima hystoria [manuscript].,,"16th century, Literature -- Poetry, Italian, Italy, Paper",,mscodex363
9915810093503681,Ms. Codex 366,Bible O.T. Psalms. Selections. Italian. [Sette salmi penitenziali] ... [etc.] [manuscript].,,"15th century, Illumination, Literature -- Poetry, Friendship, Italian, Italy",,mscodex366
9915811893503681,Oversize Ms. Codex 373,[Italian historical miscellany] [manuscript].,,"16th century, History, Christian, Italy, Paper",,oversize_mscodex373
9915811063503681,Oversize Ms. Codex 382,"[Istruzioni, memoriali, lettere, ricordi] [manuscript].",,"16th century, Legal, Italy, Christian, Paper",,oversize_mscodex382
9924865353503681,Ms. Codex 384,"Relatione di Messer Vincenzo Fidele ritornato ambasciatore per la serenissima signoria di Venetia dal Signor Duca di Fiorenza, del Conte Filippo Maria Anguissola [manuscript].",,"16th century, Italian, Italy, Paper",,mscodex384
9915811163503681,Oversize Ms. Codex 389,[Sommaria relatione et breve avviso della gran corte di Roma solo per istruttione di nuovo cardinale] [manuscript].,,"16th century, 17th century, Italy, Christian, Paper",,oversize_mscodex389
9915811763503681,Ms. Codex 395,Passione del nostro signore cio e del venerdi sancto [manuscript].,,"Passion play, 15th century, 16th century, Italy, Christian, Paper",,mscodex395
9924865763503681,Ms. Codex 397,Tractato breve della via della salute ... [etc.] [manuscript].,Y,"16th century, Collection of Sermons, Treatise, Devotion, Christian, Italy, Paper",,mscodex397
9915811863503681,Ms. Codex 412,[Rime burlesche] [manuscript].,,"Anthology, 16th century, Italian, Italy, Literature -- Poetry, Paper",,mscodex412
9924866043503681,Ms. Codex 434,Legenda aurea [manuscript].,,"15th century, Italian, Italy, Paper",,mscodex434
9924866133503681,Oversize Ms. Codex 442,Orationi...sopra le discordie civile [di Siena] [manuscript] / di Mons.r Alessandro Piccolomini arcivescovo di Patrasso et eletto di Siena.,,"16th century, Italian, Italy, Paper",,oversize_mscodex442
9924866173503681,Ms. Codex 446,[Canzoniere] [manuscript].,,"16th century, Literature -- Poetry, Italian, Italy, Paper",,mscodex446
9924866223503681,Ms. Codex 451,[Three itineraries] [manuscript].,,"16th century, Christian, Italy, Paper",,mscodex451
9924866253503681,Ms. Codex 454,Morte dell'ill[ustrissi]mo sig. Troilo Savello decapitato in Roma nel Castello Sant' Angelo alli 18 d'aprile 1592 [manuscript] / Descritta dal Padre Biondo olim Giesuita.,Y,"16th century, Biography, Christian, Italy, Paper",,mscodex454
9924866273503681,Oversize Ms. Codex 456,Lettere di diversi principi et huomini illustri in varii negotii spettanti al secolo 1500 [manuscript].,,"16th century, Christian, Italy, Paper, Correspondence",,oversize_mscodex456
9924866323503681,Oversize Ms. Codex 461,"Vita di Bartolommeo di Meo di Taldo di Valore Rustichelli... [manuscript] / fatta volgare da me Piero della Stufa, canonico fiorentino, scritta latina da Luca di Simone della Robbia.",Y,"16th century, 17th century, Biography, Italian, Italy, Paper",,oversize_mscodex461
9924864593503681,Oversize Ms. Codex 466,Lettere scritte a Pier Francesco Portinari della republica fiorentina quando era suo ambasciatore a Siena l'anno 1529 [manuscript].,,"16th century, Italian, Italy, Paper",,oversize_mscodex466
9924864613503681,Ms. Codex 468,[Handbook of commercial arithmetic] [manuscript].,,"16th century, Italian, Italy, Mathematics, Paper",,mscodex468
9924864623503681,Ms. Codex 469,"Ethica secondo la dottrina d'Aristotile [manuscript] : a lo illustrissimo reverendissimo Don Hippolito da Este, secondo cardinale di Fèrrara / di Gabriel Cesano.",Y,"16th century, Treatise, Italian, Italy, Paper, Ethics",,mscodex469
9924864463503681,Ms. Codex 48,Rumori di Napoli in tempo del governo del vicere Don Pietro di Toledo : [manuscript] Premessovi un ragionamento di quanto successe a i baroni / scritti da notar Antonino Castaldo di Napoli.,,"16th century, 17th century, History, Italian, Italy, Paper",,mscodex48
9915810963503681,Oversize Ms. Codex 492,"Assise del alta corte del regno di Hierusalem et Cypro, tradutte da francese m'lingua italiana, de ordine dela ser[enissi]mo ducal signoria de Venetia [manuscript] / per mé Florio Bustron. Livre des assises",,"16th century, Legal, History, Italy, Paper",,oversize_mscodex492
9915811013503681,Oversize Ms. Codex 498,[Collection of notarial documents] [manuscript].,,"16th century, 17th century, Italian, Italy, Paper",,oversize_mscodex498
9914739263503681,Ms. Codex 50,Statuta sive capitula loci Castini [manuscript].,N,"15th century, Italian, Italy, Legal",,mscodex50
9914739323503681,Ms. Codex 52,Liber privilegiorum septem comunium montanearum Agri Vicentini [manuscript].,,"16th century, 17th century, Italy, Italian, Paper",,mscodex52
9914739283503681,Ms. Codex 53,[Summula de casibus] [manuscript].,N,"14th century, Italian, Christian, Paper, Italy, Legal",,mscodex53
9914739293503681,Ms. Codex 54,[Descriptio Terrae Sanctae] [manuscript].,Y,"15th century, Austrian, German, Paper, Austria, Germany, Geography",,mscodex54
9924864963503681,Oversize Ms. Codex 543,"Storia d'Ungheria, dalle origini al 1539 [manuscript].",,"16th century, History, Paper, Italian, Italy, Engraving",,oversize_mscodex543
9914711843503681,Ms. Codex 55,"Statuta communitatis Viglani edita per homines et communitatem dicti loci Viglani, diocesis et capitaneatus Astensis [manuscript].",N,"15th century, Italian, Italy, Legal",,mscodex55
9924865083503681,Oversize Ms. Codex 555,[Memorie manuscritte relative alla famiglia de Medici et all'istoria fiorentina] [manuscript].,,"16th century, 17th century, Italian, Italy, Paper",,oversize_mscodex555
9914739303503681,Oversize Ms. Codex 56,Liber sive quaternus reformationum communitatis et hominum terrae Montis Rubiani [manuscript].,Y,"15th century, Italian, Paper, Italy, Legal",,oversize_mscodex56
9924865153503681,Oversize Ms. Codex 562,[Libro di ricordanze] [manuscript].,Y,"15th century, Accounts, Italian, Italy, Paper",,oversize_mscodex562
9924865173503681,Oversize Ms. Codex 564,"Cronica dopo la morte del Duca Alessandro de' Medici, fino al 1555 [manuscript].",Y,"16th century, Chronicle, Italian, Italy, Paper",,oversize_mscodex564
9924865233503681,Oversize Ms. Codex 568,[Collection of administrative documents] [manuscript].,,"16th century, Paper, Christian, Italy, Legal",,oversize_mscodex568
9914711853503681,Oversize Ms. Codex 57,Statuti del Bosco [manuscript].,N,"15th century, Italian, Italy, Legal",,oversize_mscodex57
9914739313503681,Oversize Ms. Codex 58,Theologia naturalis [manuscript].,Y,"15th century, Treatise, German, Paper, Germany, Philosophy, Theology",,oversize_mscodex58
9924865363503681,Oversize Ms. Codex 581,Conventio inter rectores ospitalis civitatis placentie et D. Ant[oniu]m Fran[cescu]m Finellu[m] [manuscript].,,"16th century, Italian, Italy, Paper, Legal",,oversize_mscodex581
9914711863503681,Oversize Ms. Codex 59,Capitolario de le parte et ordeni del officio di magistri signori tre savii areveder le raxon dela Illustrissima Signoria per conto del cancello de le 30 e 40 per cento [manuscript].,N,"16th century, 17th century, Italian, Italy, Legal, History",,oversize_mscodex59
9924865533503681,Ms. Codex 597,"Vita, morte e miracoli di Bartolomeo Garosi detto Brandano e volgarmente detto il Pazzo di Gesù Christo ... [etc.] [manuscript].",Y,"16th century, 17th century, Biography, Italian, Italy, Paper",,mscodex597
9914691693503681,Ms. Codex 6,Persii opera [manuscript].,Y,"15th century, Commentary, Italian, Paper, Italy, Literature -- Poetry",,mscodex6
9914739373503681,Ms. Codex 60,De descriptione terre s[an]c[t]e ... [etc.] [manuscript].,N,"14th century, 15th century, Italian, Italy, Christian",,mscodex60
9915806153503681,Oversize Ms. Codex 61,Liber consuetudinum Imperii Romaniae. [Assizes of Romania] [manuscript].,N,"16th century, Italian, Italy, Legal, Paper",,oversize_mscodex61
9924865683503681,Oversize Ms. Codex 611,Collectanea opusculorum eruditorum et historicorum [manuscript].,,"16th century, 17th century, 18th century, History, Literature -- Poetry, Italian, Italy, Paper, Engraving",,oversize_mscodex611
9924865223503681,Ms. Codex 614,[Latin miscellany] [manuscript].,,"15th century, Diagrams, Christian, Germany, Paper",,mscodex614
9924864773503681,Oversize Ms. Codex 615,De planctu naturae.,,"14th century, Literature -- Poetry, Literature -- Prose, Paper",,oversize_mscodex615
9915806173503681,Oversize Ms. Codex 62,[Legal proceedings] [manuscript].,Y,"15th century, Legal, Document, Italian, Italy, Paper",,oversize_mscodex62
9923576283503681,Ms. Codex 620,De decem praeceptis decalogi [manuscript].,Y,"15th century, Collection of Sermons, Paper, Germany, Christian",,mscodex620
9924866383503681,Ms. Codex 621,De venatione divini amoris [manuscript].,Y,"15th century, Treatise, Christian, Austria, Paper",,mscodex621
9924866393503681,Ms. Codex 622,L'arbre des batailles [manuscript]. Arbre des batailles,,"15th century, French, France, Paper, Military art and science",,mscodex622
9914739383503681,Ms. Codex 64,Forme romane curie super beneficiis et questionibus... [etc.] [manuscript].,N,"Register, 13th century, 14th century, Italian, Italy, Christian",,mscodex64
9924870393503681,Oversize Ms. Codex 643,[Apparatus super constitutionibus Concilii Viennensis] [manuscript].,,"14th century, Christian, France, Italy",,oversize_mscodex643
9914739403503681,Ms. Codex 65,La vita de Sancto Orso [manuscript].,N,"16th century, Italy, Italian, Christian, Saint's Life",,mscodex65
9924874323503681,Ms. Codex 650,[Franciscans of Metz] [manuscript].,Y,"15th century, Document, Christian, France, Legal",,mscodex650
9924874413503681,Ms. Codex 655,[Cistercian liturgical psalter].,Y,"15th century, Psalter, Liturgy, Belgium, Christian",,mscodex655
9924874423503681,Ms. Codex 656,Oraisons [et confessions] extraict[s] de plusieurs livres bien devote[s] [manuscript].,Y,"16th century, Prayer book, Devotion, Christian, Belgium, Paper",,mscodex656
9924874433503681,Oversize Ms. Codex 657,[Statutes and membership lists] [manuscript].,,"16th century, French, France, Legal, Lists, Statutes",,oversize_mscodex657
9924874443503681,Oversize Ms. Codex 658,La destruction de Troye ... [etc.] [manuscript]. Istoire de la destruction de Troye la grant,,"15th century, Literature -- Poetry, Christian, France, Paper, Drama",,oversize_mscodex658
9924874453503681,Ms. Codex 659,Somme le roi [manuscript]. Somme des vices et vertus,,"14th century, Christian, France, Ethics",,mscodex659
9914739393503681,Ms. Codex 66,Provinciale secundum provincias [manuscript].,Y,"Register, 15th century, Geography, Paper, Christian, German, Germany, History, Chart",,mscodex66
9924874463503681,Ms. Codex 660,Le Château périlleux [manuscript].,Y,"15th century, Private devotional text, Christian, France, Paper",,mscodex660
